scheme_code,scheme_name,date,nav
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,13-07-2013,24.855
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,14-07-2013,24.855
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,15-07-2013,24.954
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,16-07-2013,24.444
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,17-07-2013,24.254
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,18-07-2013,24.475
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,19-07-2013,24.492
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,20-07-2013,24.492
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,21-07-2013,24.492
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,22-07-2013,24.471
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,23-07-2013,24.604
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,24-07-2013,24.153
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,25-07-2013,23.965
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,26-07-2013,23.618
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,27-07-2013,23.618
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,28-07-2013,23.618
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,29-07-2013,23.446
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,30-07-2013,23.13
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,31-07-2013,23.184
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,01-08-2013,22.941
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,02-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,03-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,04-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,05-08-2013,22.713
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,06-08-2013,22.181
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,07-08-2013,22.506
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,08-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,09-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,10-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,11-08-2013,22.679
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,12-08-2013,22.846
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,13-08-2013,23.163
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,14-08-2013,23.475
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,15-08-2013,23.475
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,16-08-2013,22.615
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,17-08-2013,22.615
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,18-08-2013,22.615
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,19-08-2013,22.295
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,20-08-2013,22.444
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,21-08-2013,22.06
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,22-08-2013,22.464
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,23-08-2013,22.786
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,24-08-2013,22.786
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,25-08-2013,22.786
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,26-08-2013,22.854
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,27-08-2013,22.223
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,28-08-2013,22.038
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,29-08-2013,22.313
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,30-08-2013,22.464
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,31-08-2013,22.464
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,01-09-2013,22.464
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,02-09-2013,22.815
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,03-09-2013,22.139
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,04-09-2013,22.492
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,05-09-2013,23.173
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,06-09-2013,23.434
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,07-09-2013,23.434
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,08-09-2013,23.434
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,09-09-2013,23.434
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,10-09-2013,24.002
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,11-09-2013,24.396
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,12-09-2013,24.067
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,13-09-2013,24.174
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,14-09-2013,24.174
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,15-09-2013,24.174
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,16-09-2013,24.127
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,17-09-2013,24.096
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,18-09-2013,24.355
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,19-09-2013,25.317
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,20-09-2013,24.761
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,21-09-2013,24.761
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,22-09-2013,24.761
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,23-09-2013,24.205
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,24-09-2013,24.071
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,25-09-2013,24.11
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,26-09-2013,24.186
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,27-09-2013,24.094
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,28-09-2013,24.094
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,29-09-2013,24.094
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,30-09-2013,23.701
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,01-10-2013,23.893
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,02-10-2013,23.893
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,03-10-2013,24.45
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,04-10-2013,24.504
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,05-10-2013,24.504
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,06-10-2013,24.504
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,07-10-2013,24.576
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,08-10-2013,24.587
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,09-10-2013,24.843
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,10-10-2013,25.093
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,11-10-2013,25.54
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,12-10-2013,25.54
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,13-10-2013,25.54
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,14-10-2013,25.62
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,15-10-2013,25.455
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,16-10-2013,25.455
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,17-10-2013,25.063
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,18-10-2013,25.686
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,19-10-2013,25.686
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,20-10-2013,25.686
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,21-10-2013,25.925
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,22-10-2013,26.025
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,23-10-2013,26.033
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,24-10-2013,26.037
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,25-10-2013,25.874
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,26-10-2013,25.874
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,27-10-2013,25.874
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,28-10-2013,25.673
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,29-10-2013,26.24
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,30-10-2013,26.303
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,31-10-2013,26.804
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,01-11-2013,27.271
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,02-11-2013,27.271
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,03-11-2013,27.271
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,04-11-2013,27.271
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,05-11-2013,27.357
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,06-11-2013,27.212
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,07-11-2013,26.907
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,08-11-2013,26.876
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,09-11-2013,26.876
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,10-11-2013,26.876
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,11-11-2013,26.545
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,12-11-2013,26.174
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,13-11-2013,26.068
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,14-11-2013,26.643
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,15-11-2013,26.643
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,16-11-2013,26.643
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,17-11-2013,26.643
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,18-11-2013,27.175
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,19-11-2013,27.41
119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,20-11-2013,27.063
